Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
6264;70106;CALLAO;CALLAO;VENTANILLA;-11.83522846;-77.15849933;PUESTO DE SALUD BAHAçA BLANCA;OTROS MZA P.1 -LOTE 1 PROYECTO PACHACUTEC DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
10451;70101;CALLAO;CALLAO;CALLAO;-12.01221274;-77.09781813;POSTA MAâDICA POLICIAL VIPOL;AVENIDA AVENIDA NENUFARES CDRA. 4 ESQUINA CON CALLE LAS CAMELIAS CDRA.2 DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
10573;70106;CALLAO;CALLAO;VENTANILLA;-11.87151;-77.122435;POSTA MEDICA POLICIAL VENTANILLA;AVENIDA AV. PEDRO BELTRAN 386 URB SATELITE DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
11833;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.772645;-79.84668833;HOSPITAL REGIONAL POLICIAL CHICLAYO;PARQUE FEDERICO VILLARREAL N∫245 URB LOS PARQUES-CHICLAYO DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-4;DISTRITAL;PROVINCIAL;0
10365;50411;AYACUCHO;HUANTA;PUCACOLPA;-12.35005833;-74.43818833;PUESTO DE SALUD PUCACOLPA;PLAZA PLAZA PRINCIPAL DE PUCACOLPA DISTRITO PUCACOLPA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
12459;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3825985;-71.5567312;CENTRO DE SALUD MENTAL MOISES HERESI;AVENIDA AVENIDA PUMACAHUA S/N, CERRO COLORADO NUMERO S/N DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
5739;150106;LIMA;LIMA;CARABAYLLO;-11.8770066;-77.0095277;PUESTO DE SALUD LUIS ENRIQUE;AVENIDA AV MANUEL PRADO CUADRA 7 S/N - EL PROGRESO 4TO SECTOR NUMERO S/N DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
2883;230102;TACNA;TACNA;ALTO DE LA ALIANZA;-17.99417176;-70.24856963;CENTRO DE SALUD LA ESPERANZA;AVENIDA AV.JORGE BASADRE N∫1100 AV.JORGE BASADRE N∫1100 ALTO DE LA ALIANZA TACNA TACNA;I-4;PROVINCIAL;DISTRITAL;0
2908;230111;TACNA;TACNA;LA YARADA LOS PALOS;-18.29243101;-70.43370966;PUESTO DE SALUD LOS PALOS;OTROS CPM.  LOS PALOS S/N NUMERO S/N DISTRITO LA YARADA LOS PALOS PROVINCIA TACNA DEPARTAMENTO TACNA;I-2;PROVINCIAL;DISTRITAL;0
3630;50114;AYACUCHO;HUAMANGA;VINCHOS;-13.24407887;-74.35620052;CENTRO DE SALUD VINCHOS;PLAZA PLAZA PRINCIPAL DE VINCHOS DISTRITO VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-4;PROVINCIAL;DISTRITAL;0
24761;70101;CALLAO;CALLAO;CALLAO;-12.0508491;-77.1259843;CONSULTORIOS MAâDICOS MUNICIPALES MONSEAëOR LUIS VALLEJOS SANTONI;MALECAìN PARDO NUMERO S/N DISTRITO LA PUNTA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
9163;150125;LIMA;LIMA;PUENTE PIEDRA;-11.8628584;-77.0801408;POLICLINICO PUENTE PIEDRA;AVENIDA AV. BUENOS AIRES 652 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
10228;230101;TACNA;TACNA;TACNA;-18.00277917;-70.24414725;CENTRO DE ATENCION PRIMARIA II  OSCAR FERNANDEZ DAVILA VAâLEZ;CALLE CALLE TARAPACA N∫ 1035 URB FCO G. VIGIL DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-2;DISTRITAL;PROVINCIAL;0
28409;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;CENTRO DE SALUD MENTAL COMUNITARIO PIURA;OTROS ASENTAMIENTO HUMANO VICTOR RAUL HAYA DE LA TORRE E1 02 CENTRO DE SALUD VICTOR RAUL PIURA PIURA PIURA;I-3;DISTRITAL;PROVINCIAL;0
6315;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.95419654;-76.91412962;PUESTO DE SALUD SUGLLAQUIRO;JR. ALFONSO UGARTE S/N, CENTRO POBLADO SUGLLAQUIRO S/N JR. ALFONSO UGARTE S/N, CENTRO POBLADO SUGLLAQUIRO MOYOBAMBA MOYOBAMBA SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
17391;150101;LIMA;LIMA;LIMA;-12.05829209;-77.03984441;POLICLINICO COIP;AVENIDA ESPAAëA NUMERO 323 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
25161;50405;AYACUCHO;HUANTA;LURICOCHA;-12.89560364;-74.28349203;PUESTO DE SALUD AICAS;AVENIDA REPUBLICA DE AICAS NUMERO S/N MANZANA Y DISTRITO LURICOCHA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
1308;40109;AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.397108;-71.500494;PUESTO DE SALUD ATALAYA;OTROS ACTUALIZAR ACTUALIZAR MARIANO MELGAR AREQUIPA AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
27097;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.92506725;-76.89924637;PUESTO DE SALUD EL CONDOR;HUANCABAMBA NUMERO SN DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
3600;50110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;-13.17579197;-74.1999012;CENTRO DE SALUD MIRAFLORES;AVENIDA AV. VENEZUELA S/N NUMERO S/N DISTRITO SAN JUAN BAUTISTA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3634;50114;AYACUCHO;HUAMANGA;VINCHOS;-13.2632489;-74.48136988;PUESTO DE SALUD CCOAëANI;PLAZA PLAZA PRINCIPAL DE CCOAëANI DISTRITO VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
6327;220103;SAN MARTIN;MOYOBAMBA;HABANA;-6.08042667;-77.09056333;CENTRO DE SALUD HABANA;AVENIDA AV. NICOLAÅS DE PIAâROLA S/N NUMERO S/N DISTRITO HABANA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-3;PROVINCIAL;DISTRITAL;0
18950;60801;CAJAMARCA;JAEN;JAEN;-5.70783986;-78.806654;POLICLINICO POLICIAL JAEN;CALLE CALLE CAJAMARCA N¬∞ 340 DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
28923;240101;TUMBES;TUMBES;TUMBES;-3.56101629;-80.42115009;"CENTRO DE SALUD MENTAL COMUNITARIO ""VIRGEN DEL CISNE""";"OTROS VIRGEN DEL CISNE ASENTAMIENTO HUMANO L 03 FRENTE A COMPLEJO DEPORTIVO ""VIRGEN DEL CISNE"" TUMBES TUMBES TUMBES";I-3;DISTRITAL;PROVINCIAL;0
11448;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.35071237;-71.56853725;HOSPITAL REGIONAL DEL SUR;AVENIDA AVENIDA AVIACION S/N NUMERO S/N DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-4;PROVINCIAL;DISTRITAL;0
25688;30216;APURIMAC;ANDAHUAYLAS;TALAVERA;-13.65334578;-73.43093966;"CENTRO DE SALUD MENTAL COMUNITARIO  ""PRADERA DE LOS CELAJES""";AVENIDA 28 DE JULIO NUMERO 296 PISO 1 DISTRITO TALAVERA PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;DISTRITAL;0
27666;50401;AYACUCHO;HUANTA;HUANTA;-12.9319864;-74.2554476;PUESTO DE SALUD JERUSALEN;LOS ANDES NUMERO 121 PISO 2 DISTRITO HUANTA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;PROVINCIAL;0
27954;230101;TACNA;TACNA;TACNA;-18.03546375;-70.27485521;"CENTRO DE SALUD MENTAL COMUNITARIO ""LA HEROICA""";AVENIDA AVENIDA GUARDIA CIVIL CON LA ESQUINA DE LA AVENIDA JOSE GALVEZ SIN NUMERO 2 AL COSTADO DEL MINISTERIO DE TRABAJO TACNA TACNA TACNA;I-2;DISTRITAL;PROVINCIAL;0
11216;30104;APURIMAC;ABANCAY;CURAHUASI;-13.53678672;-72.69819253;CENTRO DE ATENCION PRIMARIA I CURAHUASI;JR. ABANCAY N∫ 331 DISTRITO CURAHUASI PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;DISTRITAL;0
3566;50105;AYACUCHO;HUAMANGA;CHIARA;-13.40253279;-74.22094319;PUESTO DE SALUD LLACHOCCMAYO;OTROS COMUNIDAD DE LLACHOCCMAYO DISTRITO CHIARA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
11528;230101;TACNA;TACNA;TACNA;-18.01568584;-70.25432782;POLICLINICO POLICIAL TACNA;CALLE CALLE BLONDELL N∫ 110 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-3;DISTRITAL;PROVINCIAL;0
6200;150122;LIMA;LIMA;MIRAFLORES;-12.1189648;-77.0366847;CENTRO DE SALUD SANTA CRUZ DE MIRAFLORES;AVENIDA AV. JOSE PARDO N¬∞ 796 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
6222;70101;CALLAO;CALLAO;CALLAO;-12.05194895;-77.1028097;PUESTO DE SALUD CALLAO;CALLE CALLE CANCHONES N∫ 294 - URB.TARAPACA DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
6155;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1418352;-76.9492584;CENTRO DE SALUD MENTAL COMUNITARIO SAN GABRIEL ALTO;OTROS PUEBLO JOVEN JOSE CARLOS MARIATEGUI MZ SPCO LOTE TPA ETAPA SEXTA SECTOR SAN GABRIEL DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
31271;70102;CALLAO;CALLAO;BELLAVISTA;-12.0613052;-77.1172487;CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO CALLAO;JUAN PABLO II 306 4 DENTRO DE LA UNIVERSIDAD NACIONAL DEL CALLAO BELLAVISTA CALLAO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
32053;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.0947692;-79.0218325;CENTRO DE SALUD EJERCITO PERUANO;AVENIDA AMERICA S/N URBANIZACION PAY PAY DISTRITO TRUJILLO PROVINCIA TRUJILLO DEPARTAMENTO LA LIBERTAD;I-4;DISTRITAL;PROVINCIAL;0
32056;40110;AREQUIPA;AREQUIPA;MIRAFLORES;-16.38666903;-71.51697445;CENTRO DE SALUD MENTAL COMUNITARIO MIRAFLORES;AVENIDA SAN MARTIN CON GONZALES PRADA MANZANA E LOTE 28 DISTRITO MIRAFLORES PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
34572;30104;APURIMAC;ABANCAY;CURAHUASI;-13.537735;-72.7001397;CENTRO DE ATENCION PRIMARIA II CURAHUASI;CALLE LOS GERANIOS NUMERO S/N PISO 1 DISTRITO CURAHUASI PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;DISTRITAL;0
35008;150103;LIMA;LIMA;ATE;-12.02030225;-76.88602169;CENTRO DE SALUD MENTAL COMUNITARIO LUZ DE ESPERANZA;AVENIDA SAN ALFONSO MZ B LT 1 NIAëO JESUS 1ERA ETAPA - SANTA CLARA DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
36180;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.41398755;-71.53323031;CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO SAN AGUSTIN;AVENIDA DANIEL ALCIDES CARRION S/N 2 UNSA  BIOMEDICAS DEPARTAMENTO MEDICO AREQUIPA AREQUIPA AREQUIPA;I-3;PROVINCIAL;PROVINCIAL;0
36395;150114;LIMA;LIMA;LA MOLINA;-12.0658903;-76.9543797;CENTRO DE SALUD MENTAL COMUNITARIO LA MOLINA;AVENIDA CONSTRUCTORES 444 ACACIAS DE MONTERRICO LA MOLINA LA MOLINA LIMA LIMA;I-2;PROVINCIAL;DISTRITAL;0
3562;50104;AYACUCHO;HUAMANGA;CARMEN ALTO;-13.18206138;-74.21998482;CENTRO DE SALUD VISTA ALEGRE;AVENIDA AV. NUEVA GENERACION S/N NUMERO S/N DISTRITO CARMEN ALTO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3567;50105;AYACUCHO;HUAMANGA;CHIARA;-13.47155858;-74.14379157;PUESTO DE SALUD MANALLASACC;CARRETERA CARRETERA PRINCIPAL - VILCASHUAMAN DISTRITO CHIARA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;DISTRITAL;0
3590;50114;AYACUCHO;HUAMANGA;VINCHOS;-13.40421947;-74.34842567;CENTRO DE  SALUD PUTACCA;PLAZA PLAZA PRINCIPAL DE PUTACCA DISTRITO VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3550;50113;AYACUCHO;HUAMANGA;TAMBILLO;-13.12172637;-74.14938792;PUESTO DE SALUD NIAëO  YUCAY;OTROS COMUNIDAD DE NIAëO DE YUCAY DISTRITO TAMBILLO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
3551;50103;AYACUCHO;HUAMANGA;ACOS VINCHOS;-13.11269391;-74.10176258;CENTRO DE SALUD ACOSVINCHOS;PLAZA A 3 CUADRAS DE LA PLAZA PRINCIPAL DISTRITO ACOS VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3553;50103;AYACUCHO;HUAMANGA;ACOS VINCHOS;-13.14182325;-74.08137685;PUESTO DE SALUD URPAY;PLAZA PLAZA PRINCIPAL DE URPAY DISTRITO ACOS VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
3560;50104;AYACUCHO;HUAMANGA;CARMEN ALTO;-13.17670264;-74.22515157;CENTRO DE SALUD CARMEN ALTO;JR. TAHUANTINSUYO S/N NUMERO S/N DISTRITO CARMEN ALTO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3545;50102;AYACUCHO;HUAMANGA;ACOCRO;-13.30942417;-73.97271538;PUESTO DE SALUD CCOLLCCA;PLAZA PLAZA PRINCIPAL DISTRITO ACOCRO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
10258;70101;CALLAO;CALLAO;CALLAO;-12.03501833;-77.13737167;"HOSPITAL DE LA BASE NAVAL DEL CALLAO ""PMUM""";AVENIDA AV. CONTRALMIRANTE MORA S/N BASE NAVAL DEL CALLAO S/N AV. CONTRALMIRANTE MORA S/N BASE NAVAL DEL CALLAO CALLAO CALLAO CALLAO;I-4;PROVINCIAL;PROVINCIAL;0
21417;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.39101862;-74.54506736;CENTRO MEDICO MUNICIPAL DE ATENCION BASICA;OTROS AAHH 9 OCTUBRE LT 2 MZ 24 DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
29;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;-3.78567154;-73.33914568;C.S. I-3 SANTA CLARA DE NANAY;OTROS CASERIO DE SANTA CLARA DE NANAY SIN NUMERO DISTRITO SAN JUAN BAUTISTA PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-3;PROVINCIAL;DISTRITAL;0
2920;230101;TACNA;TACNA;TACNA;-18.03370906;-70.27622859;CENTRO DE SALUD AUGUSTO B. LEGUIA;AVENIDA AV. 200 MILLAS S/N S/N AV. 200 MILLAS S/N TACNA TACNA TACNA;I-3;DISTRITAL;PROVINCIAL;0
1316;40112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.40853203;-71.49421984;PUESTO DE SALUD MIGUEL GRAU  MODULO A;AVENIDA AV. AREQUIPA-TUPAC AMARU-MIGUEL GRAU ZONA A AV. AREQUIPA-TUPAC AMARU-MIGUEL GRAU ZONA A PAUCARPATA AREQUIPA AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
1236;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.37727084;-71.55824416;CENTRO DE SALUD CERRO COLORADO;AVENIDA AVENIDA VILLA HERMOSA 320 URBANIZACION LA LIBERTAD DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
3673;50402;AYACUCHO;HUANTA;AYAHUANCO;-12.58067775;-74.36176917;PUESTO DE SALUD QOCHACC;PLAZA PLAZA PRINCIPAL DE QOCHACC DISTRITO AYAHUANCO PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
3774;50407;AYACUCHO;HUANTA;SIVIA;-12.48872;-73.94510833;PUESTO DE SALUD SAN GERARDO;PLAZA PLAZA PRINCIPAL SAN GERARDO DISTRITO SIVIA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
3775;50407;AYACUCHO;HUANTA;SIVIA;-12.57937167;-73.85807333;CENTRO DE SALUD TRIBOLINE;PLAZA PLAZA PRINCIPAL TRIBOLINE DISTRITO SIVIA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
3632;50114;AYACUCHO;HUAMANGA;VINCHOS;-13.20745554;-74.40736441;PUESTO DE SALUD PACCHA;PLAZA PLAZA PRINCIPAL DISTRITO VINCHOS PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;DISTRITAL;0
3654;50404;AYACUCHO;HUANTA;IGUAIN;-12.994925;-74.20873167;PUESTO DE SALUD IGUAIN;PLAZA PLAZA PRINCIPAL DE IGUAIN DISTRITO IGUAIN PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;DISTRITAL;0
27181;150141;LIMA;LIMA;SURQUILLO;-12.112988;-77.016678;CONSULTORIO MEDICO DE SEDAPAL- SEDE SURQUILLO;AVENIDA ANGAMOS ESTE NUMERO 1450 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
6768;70101;CALLAO;CALLAO;CALLAO;-11.97311497;-77.12072418;PUESTO DE SALUD PALMERAS DE OQUENDO;CALLE CALLE MARLEN MZ H2-LOTE 5 Y 6 DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
6196;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0886944;-77.0686271;CENTRO DE SALUD MATERNO INFANTIL MAGDALENA;JR. JUNAçN 322 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-4;PROVINCIAL;DISTRITAL;0
6197;150131;LIMA;LIMA;SAN ISIDRO;-12.1067332;-77.0549116;CENTRO DE SALUD SAN ISIDRO;AVENIDA AV. PEREZ ARANIBAR (DEL EJAâRCITO) 1756 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
3675;50402;AYACUCHO;HUANTA;AYAHUANCO;-12.51962467;-74.3741411;PUESTO DE SALUD PAMPA CCORIS;PLAZA PLAZA PRINCIPAL DE PAMPA CORIS DISTRITO AYAHUANCO PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
6907;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.17161152;-74.23165859;PUESTO DE SALUD SANTA ANA;OTROS CENTRO POBLADO SANTA ANA MZ.C3 LTE.1 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
1281;40124;AREQUIPA;AREQUIPA;UCHUMAYO;-16.444755;-71.619783;CENTRO DE SALUD CONGATA;PLAZA PLAZA PRINCIPAL S/N - CONGATA NUMERO S/N DISTRITO UCHUMAYO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
6188;150101;LIMA;LIMA;LIMA;-12.0411673;-77.0623558;PUESTO DE SALUD RESCATE;JR PRATT S/N AAHH 11 DE OCTUBRE NUMERO S/N DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
6152;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.147521;-76.950802;CENTRO MATERNO INFANTIL JOSE CARLOS MARIATEGUI;AVENIDA SIMAìN BOLAçVAR ESQUINA JR. MARIANO NECOCHEA S/N DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA;I-4;PROVINCIAL;DISTRITAL;0
8036;30101;APURIMAC;ABANCAY;ABANCAY;-13.63107169;-72.88813747;POLICLINICO POLICIAL ABANCAY;JR. SANIDAD S/N BARRIO POLICIAL VILLA AMPAY NUMERO S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
9323;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.58841408;-69.18325468;POSTA MEDICA DE LA 6ta BRIGADA DE FUERZAS ESPECIALES;JR. CUSCO CUADRA 10 S/N NUMERO S/N DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
6653;50401;AYACUCHO;HUANTA;HUANTA;-12.87773167;-74.22252333;PUESTO DE SALUD SAN ANTONIO DE CULLUCHACA;PLAZA PLAZA PRINCIPAL DE CULLUCHACA DISTRITO HUANTA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
1289;40113;AREQUIPA;AREQUIPA;POCSI;-16.5178854;-71.38954095;PUESTO DE SALUD PIACA;CALLE CALLE PRINCIPAL LT 4 PIACA DISTRITO POCSI PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-1;PROVINCIAL;DISTRITAL;0
21225;131201;LA LIBERTAD;VIRU;VIRU;-8.40451046;-78.82199008;CENTRO DE SALUD MENTAL COMUNITARIA VIRU;OTROS MZ N/LT 23/ SECTOR NUEVO VICTOR RAAöL S/N VIRU VIRU LA LIBERTAD;I-3;DISTRITAL;PROVINCIAL;0
1274;40107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4504;-71.55759333;PUESTO DE SALUD AMPLIACION PAMPAS DEL CUZCO;AVENIDA AV. TAHUANTINSUYO Q-9 COMITE 11 DISTRITO JACOBO HUNTER PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
1244;40103;AREQUIPA;AREQUIPA;CAYMA;-16.36180621;-71.54458043;PUESTO DE SALUD LA TOMILLA;CALLE CALLE CESAR VALLEJO S/N LA TOMILLA NUMERO S/N DISTRITO CAYMA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
1253;40128;AREQUIPA;AREQUIPA;YURA;-16.30516833;-71.619675;CENTRO DE SALUD CIUDAD DE DIOS;OTROS KILOMETRO 14 CMTE. 10 MZ. 2 F-1-CIUDAD DE DIOS DISTRITO YURA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
6198;150136;LIMA;LIMA;SAN MIGUEL;-12.0813992;-77.0987145;CENTRO DE SALUD SAN MIGUEL;AVENIDA AV LIBERTAD  AV LOS MOCHICAS S/N S/N AV LIBERTAD  AV LOS MOCHICAS S/N SAN MIGUEL LIMA LIMA;I-3;PROVINCIAL;DISTRITAL;0
8539;150101;LIMA;LIMA;LIMA;-12.06264167;-77.03923833;POLICLINICO CHINCHA;JR. CHINCHA 226 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
1237;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3514378;-71.5625923;CENTRO DE SALUD MARITZA CAMPOS DIAZ - ZAMACOLA;OTROS YARAVI ESQUINA CON MARANON DISTRITO CERRO COLORADO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-4;PROVINCIAL;DISTRITAL;0
1942;200111;PIURA;PIURA;LAS LOMAS;-4.70895809;-80.08242575;PUESTO DE SALUD GARABATOS;OTROS CASERIO GARABATO LAS LOMAS CASERIO GARABATO LAS LOMAS LAS LOMAS PIURA PIURA;I-1;PROVINCIAL;DISTRITAL;0
3565;50105;AYACUCHO;HUAMANGA;CHIARA;-13.27136971;-74.20468945;PUESTO DE SALUD CHIARA;JR.SAN MARTIN S/N NUMERO S/N DISTRITO CHIARA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;DISTRITAL;0
3611;50111;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;-13.06478448;-74.30436127;PUESTO DE SALUD SANTIAGO DE PISCHA;PLAZA PLAZA PRINCIPAL DE SANTIAGO DE PISCHA DISTRITO SANTIAGO DE PISCHA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
19772;30215;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;-13.69874151;-73.57595501;PUESTO DE SALUD CCANTUPATA;OTROS CENTRO POBLADO CCANTUPATA DISTRITO SANTA MARIA DE CHICMO PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;DISTRITAL;0
