ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
I-286170;211201;PUNO;SANDIA;SANDIA;-14.323442;-69.465498;Jirón Raymondi / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-286171;211201;PUNO;SANDIA;SANDIA;-14.3212936;-69.4668656;Jirón Garcilazo de la Vega / Jirón Manuel Quispe Fernandez / Jirón Pedro de Candia;LOCAL;DISTRITAL;PROVINCIAL;0
I-615793;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;-10.9005326;-74.7370182;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-615795;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;-10.8846608;-74.7350226;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-294021;050507;AYACUCHO;LA MAR;SANTA ROSA;-12.684327;-73.7331292;Avenida Del Ejército / Jirón Rosales;LOCAL;DISTRITAL;DISTRITAL;0
I-293920;050507;AYACUCHO;LA MAR;SANTA ROSA;-12.6859515;-73.7345505;Avenida Del Ejército / Jirón Libertad;LOCAL;DISTRITAL;DISTRITAL;0
I-123688;130207;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;-7.8900066;-79.220922;Calle Real / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-262831;200208;PIURA;AYABACA;SAPILLICA;-4.7782781;-79.9827719;Calle Simón Bolívar / Calle Tumbes;LOCAL;DISTRITAL;DISTRITAL;0
I-9182;080601;CUSCO;CANCHIS;SICUANI;-14.2723018;-71.2298371;Avenida Centenario / Prolongación Cantenario;LOCAL;DISTRITAL;PROVINCIAL;0
I-9185;080601;CUSCO;CANCHIS;SICUANI;-14.2734586;-71.2325298;Jirón Clorinda Mattos / Jirón Micaela Bastidas;LOCAL;DISTRITAL;PROVINCIAL;0
I-50028;080601;CUSCO;CANCHIS;SICUANI;-14.2779573;-71.2292334;Avenida Arequipa / Jirón Luis Nieto;LOCAL;DISTRITAL;PROVINCIAL;0
I-50030;080601;CUSCO;CANCHIS;SICUANI;-14.2744839;-71.229365;Avenida Arequipa / Jirón Alonso Toledo / Jirón Wiracocha;LOCAL;DISTRITAL;PROVINCIAL;0
I-69858;080601;CUSCO;CANCHIS;SICUANI;-14.278127;-71.2239756;Avenida Perú / Jirón Abraham Valdelomar;LOCAL;DISTRITAL;PROVINCIAL;0
I-231063;200601;PIURA;SULLANA;SULLANA;-4.9118193;-80.7235914;Avenida Tangarará / Avenida Universitaria;LOCAL;DISTRITAL;PROVINCIAL;0
I-231132;200601;PIURA;SULLANA;SULLANA;-4.9152575;-80.7239317;Avenida Próceres / Avenida Tangarará;LOCAL;DISTRITAL;PROVINCIAL;0
I-231159;200601;PIURA;SULLANA;SULLANA;-4.9077475;-80.722822;Avenida Matínez Compañón y Gufanda / Avenida Tangarará;LOCAL;DISTRITAL;PROVINCIAL;0
I-351101;200601;PIURA;SULLANA;SULLANA;-4.905099;-80.7170354;Avenida Alejandro Dioses / Calle Pedro Miguel Arrese;LOCAL;DISTRITAL;PROVINCIAL;0
I-86141;230101;TACNA;TACNA;TACNA;-18.014253;-70.2492356;Avenida Francisco Bolognesi / Calle Ayacucho;LOCAL;DISTRITAL;PROVINCIAL;0
I-305953;230101;TACNA;TACNA;TACNA;-18.0117971;-70.2464564;Avenida Francisco Bolognesi / Calle Junín;LOCAL;DISTRITAL;PROVINCIAL;0
I-471153;230101;TACNA;TACNA;TACNA;-18.0025606;-70.2373144;Avenida Augusto Bernardino Leguía / Calle Cajamarca;LOCAL;DISTRITAL;PROVINCIAL;0
I-313601;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.2753657;-77.2955853;Jirón Cahuide / Jirón Jose Galvez;LOCAL;DISTRITAL;PROVINCIAL;0
I-313609;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.2772864;-77.2975211;Jirón Bolognesi / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-313616;130801;LA LIBERTAD;PATAZ;TAYABAMBA;-8.2719928;-77.298904;Jirón 2 de Mayo / Jirón Cesar Vallejo;LOCAL;DISTRITAL;PROVINCIAL;0
I-243814;240101;TUMBES;TUMBES;TUMBES;-3.5755964;-80.4179086;Avenida Presidente Fernando Belaúnde Terry / Calle Jeremías;LOCAL;DISTRITAL;PROVINCIAL;0
I-162038;070106;CALLAO;CALLAO;VENTANILLA;-11.8316561;-77.1319119;Avenida Pachacutec / Egipto / Honduras;LOCAL;DISTRITAL;DISTRITAL;0
I-200534;211301;PUNO;YUNGUYO;YUNGUYO;-16.2450405;-69.0951111;Avenida Ejercito / Jirón Huáscar;LOCAL;DISTRITAL;PROVINCIAL;0
I-200615;211301;PUNO;YUNGUYO;YUNGUYO;-16.2454796;-69.090549;Calle Alfonso Ugarte / Jirón Jose Olaya / Jirón Tapoje;LOCAL;DISTRITAL;PROVINCIAL;0
I-200643;211301;PUNO;YUNGUYO;YUNGUYO;-16.2449638;-69.0879969;Avenida 28 de Julio / Avenida Micaela Bastidas;LOCAL;DISTRITAL;PROVINCIAL;0
I-492495;110112;ICA;ICA;SUBTANJALLA;-14.018372;-75.7652824;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-200631;211301;PUNO;YUNGUYO;YUNGUYO;-16.2503305;-69.0922208;Avenida Tupac Amaru / Jirón J. Heraud;LOCAL;DISTRITAL;PROVINCIAL;0
I-134088;180301;MOQUEGUA;ILO;ILO;-17.658639;-71.341433;Interseccion De Carretera Panamericana / Av. Pedro Huilca;LOCAL;DISTRITAL;PROVINCIAL;0
I-439851;150811;LIMA;HUAURA;SAYAN;-11.235412;-77.381778;Irrigacion Santa Rosa / Sayan;LOCAL;DISTRITAL;DISTRITAL;0
I-1041;080106;CUSCO;CUSCO;SANTIAGO;-13.535362;-71.985571;Ramiro Priale / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-107046;150118;LIMA;LIMA;LURIGANCHO;-11.985421;-76.9387649;Avenida 9 de Setiembre / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-46880;021809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.1195088;-78.5232735;Av.Brasil Con Av.Country / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-303609;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3443884;-72.1770621;Av. Principal Oeste Y Este Con Calle Perimetral 1 (C.P. La Colina) / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-112018;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.0319159;-79.0620929;Avenida Miguel Grau / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429893;120119;JUNIN;HUANCAYO;HUANCAN;-12.1167912;-75.206421;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-116966;150113;LIMA;LIMA;JESUS MARIA;-12.0737912;-77.0468855;Avenida 6 de Agosto / Jirón Huáscar;LOCAL;DISTRITAL;DISTRITAL;1
I-117049;211101;PUNO;SAN ROMAN;JULIACA;-15.4933215;-70.1369602;Jirón Jauregui / Jirón Junín;LOCAL;DISTRITAL;PROVINCIAL;1
I-475821;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.40791;-71.476937;Prolongacion Miguel Grau Con Calle Tupac Amaru / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-522165;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3526;-72.208816;Asociación Villa Inductrial Mz. D Lote 01 Pedregal / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-12276;160101;LORETO;MAYNAS;IQUITOS;-3.7402302;-73.2517907;Calle Iquitos / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-12363;080901;CUSCO;LA CONVENCION;SANTA ANA;-12.863317;-72.695206;I.E. N° 50226 / La Inmaculada;LOCAL;DISTRITAL;PROVINCIAL;0
I-127101;150111;LIMA;LIMA;EL AGUSTINO;-12.0328758;-76.9970204;Avenida Bosque Huanca / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-129486;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.3625107;-74.552241;Los Libertadores / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-283895;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1379229;-74.1895613;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-283898;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1529013;-74.1948981;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-132509;250107;UCAYALI;CORONEL PORTILLO;MANANTAY;-8.3996103;-74.5347843;Los Ceticos / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-133354;080105;CUSCO;CUSCO;SAN SEBASTIAN;-13.544969;-71.9555652;Calle Daniel Estrada Pérez / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-688620;210102;PUNO;PUNO;ACORA;-16.0523994;-69.7001277;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-220329;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4850668;-80.2607702;Avenida España / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-134036;180301;MOQUEGUA;ILO;ILO;-17.6581671;-71.3372669;Calle Agustín Gamarra / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-283899;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1476355;-74.1929479;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-134874;180301;MOQUEGUA;ILO;ILO;-17.640678;-71.312487;Ingreso Al Distrito De Algarrobal / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-283900;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1468196;-74.1920251;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-476749;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4245836;-71.5873919;Avenida Progreso / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-555471;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.7616288;-79.7091539;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-223903;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6908033;-79.7024575;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-223904;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6902876;-79.693757;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-223916;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6869884;-79.705396;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-14018;070102;CALLAO;CALLAO;BELLAVISTA;-12.0549833;-77.1046476;Avenida Óscar Raimundo Benavides / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-140862;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.6599299;-73.3734491;Avenida Malinas / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-223918;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6922831;-79.7036186;Camino Luya / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-223920;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6906458;-79.7052787;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-146589;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.5875353;-69.1964171;Avenida Fitzcarrald / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-426643;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6697174;-73.3475072;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-148969;150118;LIMA;LIMA;LURIGANCHO;-12.0069685;-76.8785863;Calle 32 / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-155579;150123;LIMA;LIMA;PACHACAMAC;-12.121488;-76.877131;Ca. Las Aguas Marinas / Ca. Las Perlas;LOCAL;DISTRITAL;DISTRITAL;0
I-472982;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4764167;-71.4922931;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-161616;070106;CALLAO;CALLAO;VENTANILLA;-11.8482011;-77.1375371;Avenida 200 Millas / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-162309;070106;CALLAO;CALLAO;VENTANILLA;-11.8465279;-77.1340468;Prolongación Avenida 225 / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-165230;070107;CALLAO;CALLAO;MI PERU;-11.856274;-77.1208849;Avenida Puno / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-36582;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8657542;-79.8189836;Calle Elías Aguirre / Calle Miguel Grau;VECINAL;PROVINCIAL;DISTRITAL;0
I-17019;150108;LIMA;LIMA;CHORRILLOS;-12.17003;-77.0247677;Avenida Oscar de la Barrera / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-17047;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.0367039;-76.9809405;Jirón Miraflores / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-766265;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8238853;-79.752228;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-140965;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.6576551;-73.4121153;Avenida Ayacucho / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-140993;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.6574647;-73.4046943;Avenida Ayacucho / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-177670;060301;CAJAMARCA;CELENDIN;CELENDIN;-6.8652717;-78.1423511;Jirón Unión / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-178101;210501;PUNO;EL COLLAO;ILAVE;-16.0827617;-69.6449433;Jirón Bolognesi / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-178434;210501;PUNO;EL COLLAO;ILAVE;-16.0853699;-69.6412003;Avenida Puno / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-63774;110106;ICA;ICA;PARCONA;-14.0579115;-75.7229694;Av. Siete Con Pasj. Vista Alegre / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-180511;060401;CAJAMARCA;CHOTA;CHOTA;-6.5679001;-78.648981;Pasaje Eucaliptos / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-186164;120401;JUNIN;JAUJA;JAUJA;-11.7724676;-75.4919586;Av Evitamiento Con Av Clodoaldo Espinoza Bravo / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-183994;131201;LA LIBERTAD;VIRU;VIRU;-8.4213782;-78.7753704;Avenida Virú / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-184081;150501;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;-13.075683;-76.388548;Av. Libertadores / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-18424;200101;PIURA;PIURA;PIURA;-5.1904469;-80.6279356;Avenida Loreto / Calle Cajamarca;LOCAL;DISTRITAL;PROVINCIAL;1
I-171607;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1564843;-74.1977859;Avenida Daniel A Carrion / Calle Ecuador;LOCAL;DISTRITAL;DISTRITAL;1
I-187151;210101;PUNO;PUNO;PUNO;-15.8464832;-70.0235637;Jr. Jose M Moral / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-190604;110301;ICA;NASCA;NASCA;-14.8373391;-74.9356961;Avenida Los Paredones / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;2
I-191385;150810;LIMA;HUAURA;SANTA MARIA;-11.0934513;-77.573771;Avenida Libertad / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-191659;110501;ICA;PISCO;PISCO;-13.7176754;-76.1948345;Avenida Las Américas / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-197551;040110;AREQUIPA;AREQUIPA;MIRAFLORES;-16.4007476;-71.5162335;Avenida Venezuela / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-371242;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4103957;-71.5513085;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-474670;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4192364;-71.538601;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-199583;200705;PIURA;TALARA;LOS ORGANOS;-4.180259;-81.125869;Calle  29 Y Calle Pachacutec (Calle 10) / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-199585;200705;PIURA;TALARA;LOS ORGANOS;-4.179285;-81.126873;Calle 29 Y Calle 6 / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-199687;200705;PIURA;TALARA;LOS ORGANOS;-4.1751127;-81.127615;Malecón de los Próceres / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-221807;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.1571722;-79.7196043;Calle Miguel Grau / Prolongación Progreso;VECINAL;PROVINCIAL;DISTRITAL;0
I-684525;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2492825;-79.7351954;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-697273;200202;PIURA;AYABACA;FRIAS;-4.9261491;-79.8191022;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-697274;200202;PIURA;AYABACA;FRIAS;-4.9158923;-79.8254097;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-206927;050401;AYACUCHO;HUANTA;HUANTA;-12.9346822;-74.2496113;Jirón Puno / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-138482;150103;LIMA;LIMA;ATE;-12.0422334;-76.9049572;Avenida Esperanza / Calle Los Milagros;LOCAL;DISTRITAL;DISTRITAL;1
I-697290;200202;PIURA;AYABACA;FRIAS;-4.926856;-79.819939;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-151339;150103;LIMA;LIMA;ATE;-12.0303079;-76.9259884;Calle Mar de las Antillas / Calle Mar Caribe;LOCAL;DISTRITAL;DISTRITAL;1
I-21444;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.3909007;-74.5508908;Lloque Yupanqui / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-718345;200202;PIURA;AYABACA;FRIAS;-4.9354261;-79.8606786;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-222509;100101;HUANUCO;HUANUCO;HUANUCO;-9.9344671;-76.2432554;Jirón Mayro / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-227297;150125;LIMA;LIMA;PUENTE PIEDRA;-11.8286773;-77.1101644;Calle Las Palmeras / Calle Los Claveles;LOCAL;DISTRITAL;DISTRITAL;1
I-699912;200202;PIURA;AYABACA;FRIAS;-4.874338;-79.8818305;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-229357;200110;PIURA;PIURA;LA UNION;-5.390112;-80.739432;Calle Juan Velasco Con Chira Piura / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-229373;200110;PIURA;PIURA;LA UNION;-5.404649;-80.747339;Jr Atahualpa Con Calle 03 / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-230047;200706;PIURA;TALARA;MANCORA;-4.1037679;-81.0472323;Calle Virgen del Mar / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-23211;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;-8.3729837;-74.5996841;2 de Mayo / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-234008;211101;PUNO;SAN ROMAN;JULIACA;-15.5252967;-70.1185832;Autopista Mártires del 4 de Noviembre / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-699913;200202;PIURA;AYABACA;FRIAS;-4.8739505;-79.8834801;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-699924;200202;PIURA;AYABACA;FRIAS;-4.8800565;-79.8760898;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-238382;130702;LA LIBERTAD;PACASMAYO;GUADALUPE;-7.3093809;-79.4845823;Calle Las Palmeras / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-70168;160112;LORETO;MAYNAS;BELEN;-3.7712791;-73.2634821;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-70193;160112;LORETO;MAYNAS;BELEN;-3.7709101;-73.2638613;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-699956;200202;PIURA;AYABACA;FRIAS;-4.904518;-79.8245198;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-289715;060802;CAJAMARCA;JAEN;BELLAVISTA;-5.6621995;-78.6781168;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-178190;210102;PUNO;PUNO;ACORA;-16.0101652;-69.6266701;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-243816;240101;TUMBES;TUMBES;TUMBES;-3.5813289;-80.4113334;Avenida Presidente Fernando Belaúnde Terry / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-547251;210102;PUNO;PUNO;ACORA;-16.0557351;-69.6767244;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-251222;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.1863026;-76.9795404;Avenida La Unión / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-252662;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;-8.3745276;-74.5653321;Antigua Carretera a Yarinacocha / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-252943;070101;CALLAO;CALLAO;CALLAO;-12.0195785;-77.1015057;Avenida Paseo Japón / Avenida Tomás Valle;LOCAL;DISTRITAL;PROVINCIAL;1
I-547252;210102;PUNO;PUNO;ACORA;-16.0510358;-69.6787074;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547253;210102;PUNO;PUNO;ACORA;-16.039559;-69.6844832;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-260829;200801;PIURA;SECHURA;SECHURA;-5.5630618;-80.8116164;Avenida Colonial / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;1
I-261243;021809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.1115779;-78.5459167;Avenida Victor Raúl Haya de la Torre / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-261416;110108;ICA;ICA;SALAS;-13.9299445;-75.9222332;Calle Camaná / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-805055;070101;CALLAO;CALLAO;CALLAO;-12.0503587;-77.1217477;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-261485;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;-5.1794732;-80.6782946;Avenida Grau / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-547254;210102;PUNO;PUNO;ACORA;-16.0546361;-69.6771447;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-265910;131201;LA LIBERTAD;VIRU;VIRU;-8.40496;-78.821048;Calle Venturo García / César Vallejo;LOCAL;DISTRITAL;PROVINCIAL;0
I-266376;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3460551;-71.6061943;Autopista La Joya - Arequipa / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-266980;160601;LORETO;UCAYALI;CONTAMANA;-7.3436291;-75.0059424;Jirón Julián Álvarez / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-547255;210102;PUNO;PUNO;ACORA;-16.0406598;-69.6771248;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547282;210102;PUNO;PUNO;ACORA;-16.0341129;-69.7572719;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547283;210102;PUNO;PUNO;ACORA;-16.0327134;-69.7549737;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547291;210102;PUNO;PUNO;ACORA;-16.0001924;-69.7527389;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-2798;150141;LIMA;LIMA;SURQUILLO;-12.1112004;-77.023505;Jirón Dante / Jirón Lizardo Montero;LOCAL;DISTRITAL;DISTRITAL;1
I-347312;200104;PIURA;PIURA;CASTILLA;-5.1888709;-80.5684292;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-366800;200104;PIURA;PIURA;CASTILLA;-5.1911724;-80.5827548;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-530340;200104;PIURA;PIURA;CASTILLA;-5.2061135;-80.5773734;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-65021;200104;PIURA;PIURA;CASTILLA;-5.1807959;-80.598771;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-238744;200105;PIURA;PIURA;CATACAOS;-5.2836997;-80.6312591;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-265080;210301;PUNO;CARABAYA;MACUSANI;-13.9235642;-70.5132752;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-71879;200105;PIURA;PIURA;CATACAOS;-5.2447973;-80.6753711;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224216;210301;PUNO;CARABAYA;MACUSANI;-13.9928216;-70.4567585;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-447088;021803;ANCASH;SANTA;COISHCO;-9.0280188;-78.6110034;Antigua Panamericana Norte / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-496461;021803;ANCASH;SANTA;COISHCO;-9.0231491;-78.6177379;Jirón San Martín / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-496463;021803;ANCASH;SANTA;COISHCO;-9.021644;-78.6210718;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-442250;021803;ANCASH;SANTA;COISHCO;-9.0258256;-78.6117522;Antigua Panamericana Norte / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-29155;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0235681;-77.0803136;Jirón Thomas Cochrane / Jirón Victor Navarro;LOCAL;DISTRITAL;DISTRITAL;1
I-561775;140116;LAMBAYEQUE;CHICLAYO;CAYALTI;-6.8848773;-79.5302243;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
I-397387;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3329756;-71.5520051;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;1
